Date,condmax_BB,condmin_BB,condmean_BB,condmax_RIL,condmin_RIL,condmax_EPRC,condmin_EPRC,condmax_R,condmin_R,salmax_R,salmin_R,salmean_R,condmax_GP,condmin_GP,condmean_GP,condmax_4C,condmin_4C,condmean_4C,condmax_NBG,condmin_NBG,condmax_BBSI,condmin_BBSI,condmean_BBSI,condmax_BBB,condmin_BBB,condmean_BBB,condmax_WPR,condmin_WPR,condmax_PascR,condmax_PascR.1,condmean_PascR
7/8/2016,29900,27000,28800,34300,28200,9160,4450,6760,4070,3.7,2.2,2.9,31600,15500,21800,2650,2540,2590,9960,5220,13700,9690,11900,11600,4930,7580,12300,5190,33900,13300,19900
7/9/2016,29000,26100,28300,34100,29300,8240,4060,6190,3920,3.4,2.1,2.7,29000,15500,18400,2650,2470,2570,24500,5540,14300,9750,12100,13900,5620,8680,6580,4250,42000,10600,24500
7/10/2016,31000,21900,28400,35000,25900,8840,4380,6020,3800,3.3,2,2.5,30000,15900,19200,2680,2450,2560,38600,6710,17900,9040,12200,16000,5780,8800,7980,4100,51200,10500,28900
7/11/2016,28500,21900,25100,33900,26000,14900,6210,10300,5480,5.8,2.9,4.1,41600,18800,27600,2930,2540,2710,39800,22400,25500,13300,19100,11900,6330,9300,14300,6590,51600,15300,26100
7/12/2016,29300,21900,25200,34200,31200,16500,7020,12600,8570,7.2,4.8,5.9,47300,22600,34800,3340,2860,3030,38300,25800,26600,25500,26000,13200,8890,10500,17200,6490,31600,13600,22100
7/13/2016,27200,22400,25400,34800,30600,17800,6350,12900,10800,7.4,6.1,6.8,47700,22000,32500,3640,3250,3390,35400,25700,27600,26200,26800,11800,7500,9630,16900,7010,31000,12500,22200
7/14/2016,27700,20100,25000,34300,23400,19100,6850,12700,9370,7.3,5.2,6.4,36300,21700,27200,3980,3310,3510,30600,20300,29900,23800,26800,11700,7720,9600,15500,7280,39100,15400,26400
7/15/2016,32000,22000,26400,32400,20500,24000,8620,14700,8670,8.6,4.8,6.7,28800,22100,26100,4060,3440,3670,30600,20900,30600,23000,27000,12200,6630,9300,18700,8580,47500,19500,32500
7/16/2016,30400,23500,26600,36800,28600,24800,9090,16000,7730,9.3,4.3,7.1,33000,25500,28100,6850,3330,4530,30700,21200,29000,24800,27300,12400,6220,9020,22300,8410,44800,20500,31700
7/17/2016,30500,20800,25200,38100,34100,26000,9310,18200,10000,11,5.6,8.4,33600,28100,31400,7410,4600,5950,29700,22000,30700,25000,27600,10900,5940,8360,21700,8090,36500,21500,28800
7/18/2016,31700,20400,25600,38100,33600,26500,9680,19000,11900,11,6.8,9.2,34500,29300,31500,9470,6190,7450,27200,21800,30400,25400,28300,12400,5480,8690,22200,5140,38100,21400,29900
7/19/2016,31100,22500,26200,39200,35200,25800,9020,19300,14100,11,8.1,10,32800,27400,30700,11100,8380,9370,28600,23600,30100,25800,28200,12300,5420,8310,20300,4070,38900,21700,30600
7/20/2016,33000,22300,27700,38600,31800,24600,8720,18200,12800,11,7.4,8.9,32900,25800,29200,11500,7610,8900,27700,19900,29000,23600,27300,11000,5750,7840,16700,3000,40000,21200,30800
7/21/2016,33000,21500,26400,38200,29500,24900,9780,17900,10500,11,6,8.1,32500,25500,29200,10700,7400,8890,26400,19500,29800,22900,26800,11700,5970,8400,28200,2540,41300,22100,33000
7/22/2016,30300,23300,26900,37700,23800,21900,9290,16400,10600,9.6,6,7.8,31800,25200,28300,10100,7540,8340,24500,19100,27900,21400,25500,11800,5910,7910,15100,5010,41100,19700,31100
7/23/2016,28900,22800,25500,37300,31900,23300,8950,16800,9940,9.9,5.6,7.6,33600,25400,30300,7939.2,6606.6,7212.3,24300,18800,26400,21600,24300,11800,6460,8580,20900,4980,43700,18700,34000
7/24/2016,28000,22200,25100,38900,33700,21200,9290,15500,9970,9,5.6,7.3,33600,23000,28600,7901.4,6659.9,7197.8,22800,18700,24900,22800,23700,13400,6890,9220,16900,5930,40200,15400,33800
7/25/2016,28500,22000,25200,41100,37100,26400,10200,19700,13500,12,7.8,9.6,32500,24400,30100,8603.7,6761.4,7587.9,23500,18300,24700,22600,24000,12100,7870,9530,16400,6810,41200,20400,34900
7/26/2016,27900,22100,25100,41000,37300,26200,10900,20200,14700,12,8.6,11,33000,26100,30500,7951.9,6580.4,7225,20209,14953.4,24300,18800,22600,11800,6450,8720,23600,6800,40200,13800,24500
7/27/2016,31300,25400,30100,40600,23000,14300,9400,14700,6640,8.6,3.6,5.6,30000,24600,26600,7791.5,6680.7,7228.9,15527,10276.1,21200,16700,19200,10900,5730,7470,20700,6800,39200,12100,22200
7/28/2016,32200,24300,29500,36000,28200,15700,7760,11500,6420,6.5,3.5,4.9,27500,21400,25300,7860.7,6722.7,7242.2,17689,13170.6,21300,17400,19500,10400,4770,7280,17200,7250,41200,15100,29000
7/29/2016,30600,23600,27700,36400,25600,20000,8810,14900,6940,8.7,3.8,6.1,31600,22600,26400,7762.1,6741,7182.2,15132.6,9494.8,20700,16900,19200,11400,5350,7670,19800,5740,41300,19900,31000
7/30/2016,34400,25000,30200,34800,23800,19000,7970,13900,8070,8,4.5,5.9,29500,23400,26800,7815.5,6695.5,7174.1,14684.4,8800.1,20000,17300,18700,12300,5670,7980,17100,4140,41800,19600,31200
7/31/2016,35000,20900,29600,35500,21200,19400,7990,14000,7060,8.1,3.9,5.9,31100,22700,27200,8046.6,6639.2,7216.5,14292.5,8806.1,19600,16900,18500,12500,5780,8310,18300,4770,43900,20400,33200
8/1/2016,33500,25800,28500,36100,28100,20700,8200,14300,8230,8.3,4.6,6.7,29500,25800,28000,7855,6648.3,7197,14318.2,8621.2,20700,16900,19100,13100,5840,9020,25100,6650,41900,22600,33700
8/2/2016,35100,24900,30900,36100,30400,21000,7880,15300,9730,8.9,5.5,7.2,31300,24000,29100,8027.1,6586.4,7213,14749.6,8264.2,21100,17700,19400,13900,6590,9650,24000,7310,40600,23000,32400
8/3/2016,33600,25400,29300,37000,32000,21000,9060,15700,11100,9.1,6.3,7.6,31800,23700,27400,7994,6579.7,7215.9,14397.6,8137,21000,18300,19900,14200,6240,9530,22400,7960,40900,24900,32800
8/4/2016,34500,22800,29800,37500,27500,20000,8410,15000,8840,8.7,4.9,6.4,33000,23500,28200,8065,6573.3,7236.9,16076,8930.2,23400,18100,20100,15500,6270,9510,20300,8380,38812,22046,30047
8/5/2016,30200,22600,26500,38000,25100,20500,9110,14700,11500,8.6,6.5,7.8,33800,24300,29300,7847.9,6630.6,7185.7,14794,8829.9,22500,17500,19800,11800,4780,8070,25500,9410,38946,21102,29868
8/6/2016,34600,21600,28500,37200,27700,16400,7100,13700,8520,7.9,4.7,5.3,29400,23300,26300,7965.8,6613.1,7226,18227,14116.1,22200,17200,18500,12100,5850,7630,20600,7880,41128,18529,30223
8/7/2016,36500,27600,33100,38400,26700,15700,6640,9180,6520,5.1,3.6,4.2,28600,22800,25800,7862.7,6660.9,7196.2,15116.5,8762.7,23000,19500,21300,12300,5820,8410,21100,7870,40865,18413,30026
8/8/2016,37700,30000,34800,38600,29700,12300,5210,6520,4110,3.6,2.2,2.5,29800,22900,26300,8017.5,6616.3,7212,14552.1,9339.5,21300,19400,20300,19500,7080,9880,21400,7580,42286,17616,30598
8/9/2016,34900,29500,32200,38300,31300,19100,7760,10100,4100,5.7,2.2,4.4,28400,24200,26400,7899.1,6592.7,7187.6,22760,16078,26500,21000,24600,16600,8920,11800,24300,10700,40678,20202,31195
8/10/2016,35900,24700,29900,39100,30100,21300,6910,11800,5320,6.7,2.9,5.1,34800,23600,26400,5200,4720,4950,22900,11900,26700,20300,24100,19900,8260,12200,25200,8410,40916,18809,29981
8/11/2016,37500,26800,32800,39400,32900,13900,5910,5320,2240,2.9,1.1,1.9,26700,18400,22400,4840,3220,3980,16800,4330,24600,10900,18100,19200,2650,10900,24300,9800,42000,20193,30619
8/12/2016,39300,9960,28700,40200,32200,7860,4430,2390,1830,1.2,0.9,1.1,21100,14700,18200,3300,2860,3110,9740,3530,19100,9140,14700,2650,315,1140,21400,7210,37064,13396.2,23025
8/13/2016,35100,3440,12800,41100,23900,7820,3560,3860,1790,2,0.9,1.4,25400,15600,18500,3050,2770,2940,11500,5210,18100,9870,14600,560,153,331,23100,1730,37219,13014.2,22436
8/14/2016,23000,3650,9550,36900,31200,11600,3170,6710,2330,3.7,1.2,2.3,29700,21600,25600,4060,2950,3360,15100,6550,19700,13800,17100,626,204,411,15900,991,32597,11870.8,21196
8/15/2016,22300,5810,10000,40700,30700,11100,958,6250,2920,3.4,1.5,2.4,30500,24100,27400,5460,3900,4370,14700,8900,20800,16300,18500,636,333,413,12500,628,34009,10777.9,20687
8/16/2016,23900,6700,11900,39800,27400,9150,208,4220,2420,2.2,1.2,1.6,26700,21300,24800,6700,4810,5560,17800,9570,20100,16500,18600,532,367,446,14600,613,34220,10854.7,21795
8/17/2016,23700,8910,13300,37400,29500,5720,158,2420,2020,1.2,1,1.1,25100,15800,22600,6510,5400,6020,13800,9080,19900,15500,18000,691,418,503,20900,717,33355,11255.9,21537
8/18/2016,28600,10600,15700,35100,30300,2650,167,2120,1840,1.1,0.9,1,22600,14500,18200,6500,5660,6130,12200,8850,17700,13800,16300,796,476,573,19200,1630,39700,13600,25600
8/19/2016,25100,12000,17900,36100,24500,564,171,1860,1700,0.9,0.9,0.9,18100,10300,14300,6320,5410,5840,11900,7100,15300,13100,14500,1300,481,662,10400,1980,41000,13000,26800
8/20/2016,29800,17800,24300,35300,26000,580,217,1730,1620,0.9,0.8,0.8,19300,10400,13900,5670,4420,4930,10200,6300,13200,9840,11900,2270,491,1080,8220,1780,42400,11500,27300
8/21/2016,29600,19500,26600,35800,26000,602,216,1660,1600,0.8,0.8,0.8,28000,7560,14900,4680,4060,4230,8140,5290,10500,9670,10200,3190,524,1370,6150,2180,44300,9760,27000
8/22/2016,25700,15000,20500,30700,22900,419,243,1660,1480,0.8,0.7,0.8,28400,7630,14100,4130,3850,3970,8030,5720,10300,9430,9900,8400,832,2550,9946.6,3762.8,44500,11300,31700
8/23/2016,26200,14000,20600,30800,25800,478,236,1550,1340,0.8,0.7,0.7,11700,8680,9640,3980,3810,3880,8720,5370,11800,9440,10600,14100,1500,5240,15698.2,5177.1,41600,9600,28400
8/24/2016,21400,12900,16500,36000,24300,1390,230,1540,1330,0.8,0.7,0.7,35400,8900,13400,4190,3850,3990,12200,6010,17500,10000,12400,12600,2730,5050,16072.6,4986.7,43500,10800,26200
8/25/2016,26400,15300,18500,35600,28900,6150,505,2220,1330,1.1,0.7,0.9,40700,15700,28000,5760,4190,4770,16200,10600,21700,17500,21000,8300,3750,5410,19532.4,5235.83,37900,16500,28400
8/26/2016,21100,14900,18000,36500,30300,7280,1230,4320,1720,2.3,0.9,1.4,37800,21400,29400,7160,5200,6160,17600,13600,22600,19500,21600,8500,2530,4060,19877,5792.02,37700,17000,29000
8/27/2016,23700,15400,19800,39500,36300,10000,1580,5200,2020,2.8,1,1.9,29400,23500,26500,8790,6550,7230,19500,15300,22500,19500,21700,6000,2420,4040,21081,7759.1,38700,20500,30700
8/28/2016,25600,16200,20600,40100,33700,10800,1320,5780,3810,3.1,2,2.4,27800,23100,25700,9720,8290,8850,21800,15600,22700,18600,21300,6510,2900,4390,22365,8397,39400,22100,31800
8/29/2016,28500,16600,21400,40000,33100,10800,1200,6050,2740,3.3,1.4,2.3,27400,23800,25400,10000,7520,8480,21500,15700,22100,18800,21200,7200,2850,4900,25379,10095.5,39700,25300,34200
8/30/2016,27200,18000,21400,39400,34900,12000,1670,6130,3230,3.3,1.7,2.5,29500,24800,27300,10100,7980,8880,19800,17500,22400,20100,21300,7780,3600,5210,26508,10987.2,40900,27800,35500
8/31/2016,27900,17800,22200,37500,33200,12400,2720,6230,3810,3.4,2,2.7,31500,24200,28000,10900,8290,9690,19100,15700,22100,20000,21300,7760,4190,5740,26622,12061.3,40300,30400,36900
9/1/2016,28100,19500,23400,37500,27100,13700,5100,7670,4860,4.2,2.6,3.2,32700,24300,30100,12300,9310,10800,17600,14300,22500,20500,21500,8740,5550,7150,29774,14897.8,42300,31500,37700
9/2/2016,31400,22000,27100,35700,28800,13300,4780,7090,5990,3.9,3.2,3.6,30100,22400,26200,11600,10400,10800,16000,13900,20500,18600,19800,15200,5420,8100,27981,12092.5,43800,25900,34700
9/3/2016,31200,20600,25600,34000,27200,6960,2930,6010,3420,3.3,1.8,2.1,29400,22600,26100,10600,8900,9500,15900,10700,18600,15700,17100,17200,6760,10600,24776,10826.6,44900,23100,36300
9/4/2016,26400,19300,23700,36900,29200,5640,1930,3420,1840,1.8,0.9,1.2,24100,14200,18300,8900,7320,7830,15800,8080,15900,13700,15200,13400,6510,9590,21081,8772,36700,18800,28100
9/5/2016,25900,19800,21900,36200,33200,5100,1660,1840,1460,0.9,0.7,0.8,16800,10600,13400,7350,6250,6730,15100,7420,14400,13300,13700,12400,6260,8660,22531,9726.8,40200,15800,31500
9/6/2016,24800,19600,21700,35200,31100,8250,1870,2250,1390,1.1,0.7,0.8,39600,10800,18000,7430,6300,6860,11900,9770,15300,13300,14200,13000,6660,9360,23071,9571.8,38100,18600,31100
9/7/2016,23300,20300,22200,34800,28800,9070,2730,3690,1910,1.9,1,1.5,37000,20000,25900,7990,7100,7680,13200,8160,16300,14100,14900,11300,5930,8520,21588,8525,36800,16300,27000
9/8/2016,25400,20900,22800,35300,30700,12821,3870.3,3330,1790,1.7,0.9,1.3,32000,20300,25200,7930,7520,7780,12800,8270,14900,12500,13600,11500,6420,8340,22363,8085.9,37000,17900,28200
9/9/2016,29500,22500,24300,37100,32700,12595.2,3976.33,3710,1800,2,0.9,1.4,31000,21200,27000,8220,7480,7840,13100,8510,14800,12600,13800,14400,7700,9690,25310,9414.9,36800,21100,29300
9/10/2016,29500,22200,25800,37600,34900,16623,6958.2,3750,1930,2,1,1.5,29000,22900,25500,7840,7610,7720,12500,7080,15200,11700,13400,14100,7570,10300,27021,12336,37700,22100,30500
9/11/2016,28700,22700,25800,37900,31600,12530,4255.16,2710,1690,1.4,0.9,1.1,25400,21300,23400,7610,6660,7250,10800,6590,13500,11200,12400,13900,7890,10200,23857,9139.7,41300,20300,30800
9/12/2016,27800,21000,25000,37300,32400,16633,6803.3,3510,1660,1.8,0.8,1.3,26100,21600,23200,8050,7220,7550,11300,7430,13900,11900,12900,12700,7640,9890,27009,12506.5,42500,23300,34900
9/13/2016,29500,22000,25300,37600,33500,12914,3968,6020,2380,3.3,1.2,2.3,28900,23700,26400,9060,7610,8430,11800,9300,15900,14000,14700,13400,7720,10700,28084,12971.3,41100,27300,35600
9/14/2016,30100,21900,26200,39500,33800,12700,3900,5500,3610,3,1.9,2.3,27800,24400,26600,9110,8640,8820,10200,8690,15700,13600,14400,11900,6810,9720,26568,12528.4,39800,27500,34600
9/15/2016,30500,23800,26400,40500,35300,12000,3330,4800,3350,2.6,1.7,2.2,27600,24300,26500,9150,8690,8880,9600,8100,14400,11400,13300,11300,7090,9220,27700,14000,41700,24100,33500
9/16/2016,28900,24100,26000,41300,38300,10300,2670,4430,2570,2.4,1.3,1.7,26900,21600,24000,8830,7860,8460,8840,4550,11500,9890,10700,11800,7760,9360,25300,12800,41100,23000,32100
9/17/2016,25700,19400,22700,41000,36300,3890,1280,2730,1960,1.4,1,1.1,24400,20200,22300,7880,6490,7180,5050,3490,10400,8240,9630,8020,1720,5780,21100,13100,39700,20500,30600
9/18/2016,32400,17600,23000,39800,32800,2540,1310,2000,1740,1,0.9,0.9,27231,18877,23420,6500,5600,5930,4080,3000,8490,6590,7570,4130,952,1910,18800,12000,42400,17400,33100
9/19/2016,32600,19200,23300,39000,28100,6400,918,9481.4,6790.8,5.3,3.7,4.518,29976,22704,26337,5780,4690,5110,3010,2520,7450,6200,7040,7670,676,1780,28000,10900,45300,16800,35700
9/20/2016,28600,17700,21200,39400,29400,7430,2140,9509.1,6785.4,5.3,3.7,4.51,29116,24153,26883,6150,5010,5880,3780,2700,8100,6740,7410,8750,1340,3200,25000,12800,45800,18100,34900
9/21/2016,28600,16100,21000,41300,32000,8170,1830,9512.6,6770.2,5.3,3.7,4.509,29369,24005,27048,6470,6040,6240,4260,2400,8290,7000,7590,9660,2550,4680,25000,12500,41300,19900,32400
9/22/2016,29100,20400,24600,39100,31700,8250,1690,3200,1900,1.7,1,1.2,29238,20910,25144,6460,6020,6340,4580,1940,9030,6880,7900,10900,2850,5840,28700,12800,41100,23600,32700
9/23/2016,30100,22400,27100,37300,32300,7450,1830,3050,1840,1.6,0.9,1.2,29551,20637,25194,6360,5930,6170,4130,1800,8030,6460,7300,11900,4380,6980,28200,12800,41000,25200,32800
9/24/2016,31600,24300,28900,36400,31600,6730,1900,2910,1800,1.5,0.9,1.1,26912,18387.8,23003,6440,5620,6040,3540,1730,7720,5760,6720,13100,5410,8190,24600,11900,42300,24400,33600
9/25/2016,31700,25100,29300,37100,29300,5680,1830,2920,1780,1.5,0.9,1.1,29823,14474.4,21242,6200,5500,5840,3130,1420,6830,5220,5970,12800,6090,8910,23800,10800,43600,21500,33900
9/26/2016,29500,25400,27000,34200,26700,8270,2230,3640,1840,1.9,0.9,1.3,30859,19354.3,24356,6110,5340,5690,4090,1890,8360,6040,7050,14300,7670,9960,28100,13600,43900,24200,35300
9/27/2016,30800,25900,28100,33000,27000,11000,3120,4670,2090,2.5,1.1,1.7,29551,23844,27087,6110,5540,5760,4920,2260,9880,6810,8090,14800,8600,11000,26300,15500,43200,25200,36700
9/28/2016,35100,24700,29100,33400,28100,12100,3600,4270,3040,2.3,1.6,1.9,29936,23096,26806,6130,5630,5920,4510,2420,10900,7350,8900,12800,9140,10600,24200,14100,46000,25200,34700
9/29/2016,35000,24600,30200,33200,27600,5900,2500,3150,1940,1.6,1,1.1,30690,14356.5,22332,6060,5070,5550,3540,2094.83,8010,7000,7530,15400,8960,11200,17100,12300,47700,22200,37000
9/30/2016,37500,23600,30000,33300,27800,5900,2510,2750,1880,1.4,1,1.1,29643,17926,23228,5980,5330,5610,8750.8,5997.5,11100,7600,9200,14900,10400,12000,29900,12500,48200,30100,44700
10/1/2016,37500,25600,30700,35400,30000,5990,2710,2780,2000,1.4,1,1.2,29014,18121,23125,6150,5380,5780,9773.8,5582.6,15500,9010,11400,18300,10100,13600,29400,14800,48200,23300,39100
10/2/2016,37000,26800,29800,39300,29600,6970,2510,2620,2020,1.3,1,1.2,31442,21882,26514,6040,5780,5930,11611.9,6316.7,17400,10300,13700,17300,11000,14000,32400,14500,46800,20700,35700
10/3/2016,34800,28400,30400,39600,37500,10500,3070,3160,2500,1.6,1.3,1.5,30082,22961,27056,6170,5980,6090,12516,9017.2,18600,13000,15600,18000,11900,15000,29500,16900,46300,23200,36400
10/4/2016,37100,28400,31400,42300,38000,14700,4360,5100,3160,2.7,1.6,2,31225,25683,29029,6200,6150,6170,14489.5,9405.9,22000,12700,17900,19200,13300,16200,34600,19700,44400,25700,36600
10/5/2016,34600,28100,31600,43000,40100,18100,8300,8350,4160,4.6,2.2,3.2,28561,25164,27049,6510,6180,6240,14836,10499.8,22000,18900,20400,19000,14000,16200,34400,21200,42700,28400,36900
10/6/2016,34000,29000,31500,43200,41200,22000,7280,12500,6420,7.2,3.5,5.3,28746,24300,26858,7070,6510,6750,13948,10194.3,20400,18400,19500,18800,14800,16200,31100,21700,43600,29900,38500
10/7/2016,36400,28700,32200,42700,38600,21200,6260,11100,4900,6.3,2.6,4.6,31688,25646,29152,7060,6610,6900,14002.9,9826.8,20700,13600,17200,18200,12700,14600,31100,20700,44900,28100,37000
10/8/2016,37400,30500,34100,40800,32500,13200,5400,4900,2330,2.6,1.2,2,32365,24862,28373,6680,6130,6470,11822.1,6898.1,15800,10200,12800,17200,12700,14300,28200,19700,45000,29200,38400
10/9/2016,35100,27800,31200,44800,33500,11500,6090,5110,2180,2.7,1.1,1.8,32532,25124,28638,6620,5980,6430,18796,13907.7,23600,13800,19000,17800,14300,15700,29100,19800,45200,35200,42100
10/10/2016,36800,29800,32000,45700,42100,12800,7240,8060,2750,4.5,1.4,3.2,32204,26352,29575,6530,6380,6480,18349,14883.5,22900,19000,21100,18700,16000,17100,39100,24500,45500,37900,43200
10/11/2016,36100,30300,33100,45800,41300,16800,8530,11000,7430,6.2,4.1,5.2,31567,24411,28396,7010,6500,6640,18991,15305.9,23900,20900,22800,19200,15100,17200,43500,24400,46300,30600,42000
10/12/2016,35500,30400,33300,44100,41200,15900,9530,10500,8910,6,5,5.6,30787,24297,27305,7210,6900,7070,17226,13710.7,23000,20700,21600,19100,15800,17400,44300,26500,45200,32200,41800
10/13/2016,36000,28000,33100,43800,41300,14700,6140,9550,5520,5.3,3,4.1,29025,25001,26965,7080,6800,6920,12000,9240,22300,16200,18700,19200,13800,16300,38000,22900,44500,30000,38900
10/14/2016,35900,31000,32800,44000,39900,17000,7050,7530,4410,4.1,2.3,3.1,38000,33000,36000,6830,6710,6750,11300,6970,18100,14100,16300,21800,14100,17500,41800,23700,44700,30300,40400
10/15/2016,35300,30500,33500,44800,41300,19500,7150,10600,6720,6,3.7,4.5,41000,33200,37600,7080,6800,7000,12100,8230,18500,14900,16800,21800,15200,18500,36136,21501,45200,29200,40400
10/16/2016,36500,30800,33500,44700,42900,24000,12200,13600,10600,7.8,6,7.1,43300,39000,41200,7580,7070,7280,10900,8880,18300,15300,16600,22600,16300,19900,43025,27643,45000,34500,41900
10/17/2016,36300,31500,34100,43500,42400,25700,13200,15900,12100,9.3,6.9,8.1,44200,38800,41600,8710,7580,8120,11500,8570,17700,15000,16300,23200,17100,20000,42405,28509,44300,36600,41600
10/18/2016,37400,30400,34400,43100,41700,26300,14400,17700,11200,10,6.4,8.3,43900,39400,41200,9220,8010,8410,10100,8500,17100,14800,16300,23600,16300,19400,43525,26871.1,44200,34500,40500
10/19/2016,39000,29900,34800,43200,41800,25100,13600,15800,10100,9.2,5.7,7.4,42300,39300,40900,8610,8150,8360,10000,8190,16500,14700,15400,23000,16500,19500,45500,30500,43900,34600,40100
10/20/2016,40800,31500,36400,43800,42000,23300,12300,16000,8420,9.3,4.7,7.5,42400,37900,39700,8690,7750,8420,9720,8080,17000,13900,15200,24200,16900,19400,46000,29500,44000,36100,41000
10/21/2016,40200,30200,36200,44000,40100,19700,10300,11400,3960,6.4,2.1,4.5,43500,36700,40400,8120,7460,7890,10700,7100,17800,14700,16200,21400,16300,18400,42800,25800,45000,35400,41000
10/22/2016,39200,31200,36200,44300,38500,17700,8910,9340,3690,5.2,1.9,3.3,40700,37500,38700,8260,7200,7960,15000,9700,18600,13700,16500,21200,16700,18700,34100,22900,47300,36700,43800
10/23/2016,38100,31000,34100,45400,38200,15800,8650,9220,3940,5.2,2.1,3.4,39400,35500,38000,8000,7360,7740,12600,7690,18000,12800,16000,22700,18100,19800,37000,24800,47300,34700,42200
10/24/2016,40200,30900,35900,44900,39700,13000,6630,5570,3490,3,1.8,2.3,37700,29600,34300,7560,6920,7230,9490,7500,17100,11700,14500,27200,18300,21200,35900,23800,48000,31600,43000
