Date," Discharge, cubic feet per second (Mean) USGS 02296750 PEACE RIVER AT SR 70 AT ARCADIA, FL","Gage height, feet (Mean) USGS 02296750 PEACE RIVER AT SR 70 AT ARCADIA, FL","Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Minimum), TOP USGS 02297460 PEACE RIVER AT HARBOUR HEIGHTS FL","Temperature, water, degrees Celsius (Maximum), TOP USGS 02297460 PEACE RIVER AT HARBOUR HEIGHTS FL"
5/2/2013,2.59665056,0.36576,14000,25.2
5/3/2013,3.5396,0.429768,16400,25.9
5/4/2013,4.1342528,0.469392,16700,26.8
5/5/2013,3.8794016,0.451104,13900,26.9
5/6/2013,3.4263328,0.423672,15000,25.7
5/7/2013,3.0865312,0.402336,15200,26
5/8/2013,2.78354144,0.381,14100,26.9
5/9/2013,2.56550208,0.362712,13100,27.3
5/10/2013,2.29649248,0.344424,12800,27.9
5/11/2013,2.052968,0.323088,14400,28.6
5/12/2013,1.84625536,0.307848,15400,29.3
5/13/2013,1.67352288,0.28956,14700,29.1
5/14/2013,1.53193888,0.277368,12900,27.9
5/15/2013,1.40451328,0.265176,13600,28
5/16/2013,1.26576096,0.252984,14400,28.3
5/17/2013,1.18364224,0.24384,17500,29.8
5/18/2013,1.1468304,0.237744,18000,29.8
5/19/2013,1.11568192,0.234696,19700,30.5
5/20/2013,1.36203808,0.25908,20900,31
5/21/2013,2.1520768,0.329184,18600,29.8
5/22/2013,2.83168,0.384048,18200,29.6
5/23/2013,3.3130656,0.417576,17000,30.2
5/24/2013,2.49471008,0.359664,16400,30.2
5/25/2013,1.94819584,0.313944,13700,30.2
5/26/2013,1.59140416,0.283464,11400,28.7
5/27/2013,1.32239456,0.256032,13700,28.1
5/28/2013,1.16948384,0.240792,14600,28.1
5/29/2013,1.12417696,0.237744,16200,27.8
5/30/2013,1.11001856,0.234696,14800,28.2
5/31/2013,1.11001856,0.234696,15000,28.2
6/1/2013,2.12092832,0.3048,16000,28.1
6/2/2013,18.5191872,1.069848,14900,29.9
6/3/2013,19.8500768,1.121664,5630,28.5
6/4/2013,12.8558272,0.856488,1870,28.3
6/5/2013,8.3251392,0.676656,1600,27.5
6/6/2013,21.8605696,1.176528,2300,26.7
6/7/2013,41.05936,1.819656,1550,26.6
6/8/2013,39.077184,1.761744,663,28.2
6/9/2013,39.077184,1.755648,597,29.2
6/10/2013,33.413824,1.591056,538,30.2
6/11/2013,30.582144,1.496568,489,30.8
6/12/2013,25.4284864,1.319784,578,30.2
6/13/2013,19.9067104,1.124712,578,30.3
6/14/2013,17.414832,1.030224,575,29.9
6/15/2013,15.715824,0.966216,569,31.5
6/16/2013,14.1017664,0.905256,545,31.4
6/17/2013,12.8558272,0.856488,529,32.5
6/18/2013,11.5249376,0.804672,605,32.3
6/19/2013,11.4399872,0.804672,643,32.7
6/20/2013,14.1017664,0.905256,707,32.1
6/21/2013,20.1332448,1.130808,707,31.8
6/22/2013,33.98016,1.597152,738,32.8
6/23/2013,44.174208,1.911096,676,31.4
6/24/2013,43.041536,1.87452,581,31.5
6/25/2013,33.98016,1.603248,518,31.7
6/26/2013,27.750464,1.40208,512,31.1
6/27/2013,28.883136,1.435608,484,30.9
6/28/2013,32.56432,1.55448,534,31.3
6/29/2013,30.015808,1.47828,534,31.5
6/30/2013,29.166304,1.450848,502,31.4
7/1/2013,42.758368,1.850136,523,30.2
7/2/2013,75.605856,2.676144,364,28.7
7/3/2013,117.231552,3.392424,259,27.8
7/4/2013,137.33648,3.62712,236,28
7/5/2013,145.548352,3.706368,228,28.4
7/6/2013,151.211712,3.752088,238,30.1
7/7/2013,150.362208,3.739896,242,30.7
7/8/2013,145.265184,3.68808,250,30.6
7/9/2013,137.053312,3.593592,257,30.3
7/10/2013,123.17808,3.422904,274,30
7/11/2013,103.35632,3.145536,277,30
7/12/2013,85.233568,2.840736,282,30.3
7/13/2013,73.62368,2.60604,300,29.8
7/14/2013,69.659328,2.5146,308,29.4
7/15/2013,79.28704,2.721864,322,30.4
7/16/2013,92.312768,2.968752,319,29.3
7/17/2013,98.825632,3.07848,291,28.8
7/18/2013,102.789984,3.13944,275,27.4
7/19/2013,103.922656,3.157728,267,28.1
7/20/2013,112.134528,3.2766,270,28.6
7/21/2013,110.43552,3.258312,267,29.1
7/22/2013,113.550368,3.297936,263,30.2
7/23/2013,120.063232,3.38328,261,30.6
7/24/2013,123.17808,3.425952,242,30.4
7/25/2013,122.328576,3.416808,241,29.9
7/26/2013,118.364224,3.361944,240,30
7/27/2013,113.833536,3.300984,249,30.6
7/28/2013,113.833536,3.304032,253,30.6
7/29/2013,116.09888,3.331464,241,33.1
7/30/2013,118.081056,3.355848,235,33
7/31/2013,116.948384,3.343656,231,31.8
8/1/2013,113.2672,3.294888,231,31.4
8/2/2013,114.116704,3.30708,242,30.8
8/3/2013,106.471168,3.197352,245,31.1
8/4/2013,95.710784,3.026664,249,30.2
8/5/2013,88.065248,2.8956,257,30.6
8/6/2013,84.667232,2.831592,266,31.1
8/7/2013,85.233568,2.840736,275,31
8/8/2013,86.649408,2.868168,280,30.8
8/9/2013,86.649408,2.86512,289,31
8/10/2013,84.667232,2.831592,285,30.9
8/11/2013,82.685056,2.795016,284,31.8
8/12/2013,80.986048,2.761488,277,32.8
8/13/2013,78.154368,2.703576,265,31.8
8/14/2013,73.906848,2.615184,262,31.8
8/15/2013,69.37616,2.502408,263,31.5
8/16/2013,65.978144,2.420112,286,32.1
8/17/2013,64.562304,2.39268,293,31.8
8/18/2013,64.845472,2.398776,292,31.4
8/19/2013,63.146464,2.356104,289,30.7
8/20/2013,59.182112,2.25552,288,30.2
8/21/2013,53.518752,2.109216,295,30.4
8/22/2013,49.5544,2.008632,307,30.9
8/23/2013,48.988064,1.990344,325,31.4
8/24/2013,58.615776,2.24028,329,31.3
8/25/2013,70.225664,2.52984,305,30.3
8/26/2013,71.924672,2.566416,277,30.6
8/27/2013,71.924672,2.563368,278,29.8
8/28/2013,70.225664,2.526792,270,29.1
8/29/2013,68.526656,2.487168,277,29.9
8/30/2013,66.827648,2.441448,275,30.1
8/31/2013,65.694976,2.417064,279,29.4
9/1/2013,66.827648,2.447544,271,29.7
9/2/2013,67.393984,2.462784,259,28.9
9/3/2013,67.393984,2.459736,253,28.6
9/4/2013,69.659328,2.511552,263,29
9/5/2013,71.358336,2.554224,274,29.4
9/6/2013,69.37616,2.505456,275,31.4
9/7/2013,63.429632,2.359152,274,29.9
9/8/2013,57.483104,2.2098,271,30.3
9/9/2013,52.669248,2.090928,268,30.7
9/10/2013,49.271232,1.999488,278,31.4
9/11/2013,45.873216,1.911096,285,31.1
9/12/2013,47.289056,1.947672,305,30.3
9/13/2013,62.29696,2.334768,284,30.3
9/14/2013,65.411808,2.40792,240,30.6
9/15/2013,61.730624,2.319528,230,29.6
9/16/2013,62.580128,2.337816,237,28.4
9/17/2013,60.314784,2.286,258,28.5
9/18/2013,58.615776,2.243328,267,28.2
9/19/2013,60.597952,2.289048,289,28.3
9/20/2013,62.29696,2.33172,295,29.3
9/21/2013,62.013792,2.325624,293,29.5
9/22/2013,60.031616,2.276856,295,29.8
9/23/2013,56.916768,2.200656,276,28.7
9/24/2013,58.898944,2.249424,260,27.2
9/25/2013,70.508832,2.535936,189,25.8
9/26/2013,84.384064,2.825496,235,27.7
9/27/2013,92.0296,2.962656,259,29.3
9/28/2013,90.330592,2.938272,258,29.6
9/29/2013,82.401888,2.791968,254,29.3
9/30/2013,72.491008,2.584704,258,29.1
10/1/2013,63.429632,2.37744,266,29.3
10/2/2013,55.500928,2.182368,267,29.1
10/3/2013,47.855392,1.987296,271,28.2
10/4/2013,41.05936,1.79832,286,29.2
10/5/2013,35.396,1.636776,292,28.9
10/6/2013,30.582144,1.499616,311,29.8
10/7/2013,29.166304,1.453896,310,28.7
10/8/2013,30.865312,1.514856,299,28.4
10/9/2013,28.599968,1.444752,295,28.4
10/10/2013,25.9381888,1.359408,314,29.1
10/11/2013,23.927696,1.2954,339,29.9
10/12/2013,22.3419552,1.243584,435,28.3
10/13/2013,20.9261152,1.194816,405,28.5
10/14/2013,19.0572064,1.130808,437,28.5
10/15/2013,17.5280992,1.078992,515,27.8
10/16/2013,16.1972096,1.033272,560,28.3
10/17/2013,15.0645376,0.993648,654,28.6
10/18/2013,14.3283008,0.969264,727,29.1
10/19/2013,13.4221632,0.938784,902,29.5
10/20/2013,12.6292928,0.911352,946,30.3
10/21/2013,12.1195904,0.896112,936,30.8
10/22/2013,11.5249376,0.874776,1010,30.5
10/23/2013,10.8453344,0.85344,1040,29.7
10/24/2013,10.5338496,0.841248,684,27.8
10/25/2013,10.1090976,0.82296,1160,25.4
10/26/2013,9.344544,0.79248,1680,25.5
10/27/2013,8.7498912,0.768096,4250,25.4
10/28/2013,8.4100896,0.752856,9240,25.7
10/29/2013,8.1269216,0.740664,8530,25.9
10/30/2013,7.6738528,0.719328,9050,25.7
10/31/2013,7.4756352,0.713232,9170,25.6
11/1/2013,7.5322688,0.713232,10100,26.2
11/2/2013,7.503952,0.713232,9010,25.8
11/3/2013,7.220784,0.70104,4760,25.4
11/4/2013,6.9942496,0.691896,3790,24.5
11/5/2013,6.6827648,0.676656,4690,24.3
11/6/2013,6.4845472,0.664464,6740,25.1
11/7/2013,6.229696,0.652272,8100,25.9
11/8/2013,6.1730624,0.649224,5680,26.6
11/9/2013,6.3429632,0.658368,7250,24.9
11/10/2013,6.4279136,0.664464,9000,25.1
11/11/2013,6.1730624,0.649224,10700,25.6
11/12/2013,5.8615776,0.637032,12900,25.1
11/13/2013,5.7483104,0.627888,5660,24.4
11/14/2013,5.5500928,0.618744,6790,21.2
11/15/2013,5.3235584,0.6096,12800,21.1
11/16/2013,5.3518752,0.6096,13900,21.7
11/17/2013,5.4085088,0.612648,12800,23.5
11/18/2013,5.66336,0.62484,14100,24.9
11/19/2013,5.4085088,0.612648,13700,25.5
11/20/2013,5.3235584,0.606552,11900,26.6
11/21/2013,5.380192,0.6096,10100,26.4
11/22/2013,5.7766272,0.630936,11000,26.2
11/23/2013,6.3995968,0.661416,10500,26.6
11/24/2013,6.229696,0.652272,11400,25.5
11/25/2013,5.66336,0.62484,12700,23.1
11/26/2013,5.804944,0.630936,17200,22.9
11/27/2013,7.3906848,0.70104,16200,23.1
11/28/2013,8.4384064,0.74676,11200,21.4
11/29/2013,8.0986048,0.728472,9980,20.5
11/30/2013,7.362368,0.697992,11300,19.9
12/1/2013,7.0225664,0.682752,11500,20.3
12/2/2013,6.3995968,0.652272,13100,20.4
12/3/2013,6.3429632,0.649224,14500,21.8
12/4/2013,6.4562304,0.65532,15400,22.6
12/5/2013,6.3146464,0.649224,13500,23.6
12/6/2013,6.2580128,0.646176,13600,24.7
12/7/2013,6.229696,0.643128,11000,25
12/8/2013,5.946528,0.630936,12000,25.4
12/9/2013,5.8332608,0.62484,12700,25.5
12/10/2013,5.5784096,0.612648,14600,25.9
12/11/2013,5.2952416,0.597408,11700,25.4
12/12/2013,5.380192,0.600456,13000,24.9
12/13/2013,5.238608,0.59436,10100,22.1
12/14/2013,4.9271232,0.576072,15200,22.2
12/15/2013,4.6439552,0.560832,18900,23
12/16/2013,4.4174208,0.54864,12900,22.5
12/17/2013,4.4457376,0.54864,11900,21.9
12/18/2013,4.389104,0.54864,12700,21
12/19/2013,4.3041536,0.542544,13500,21.1
12/20/2013,4.105936,0.530352,13500,22.3
12/21/2013,4.2192032,0.536448,18000,23.1
12/22/2013,4.2758368,0.539496,19300,23.8
12/23/2013,4.0776192,0.530352,18000,24.8
12/24/2013,3.9360352,0.51816,13700,24.1
12/25/2013,3.9077184,0.51816,11100,21.9
12/26/2013,3.8510848,0.515112,15300,21.9
12/27/2013,3.5396,0.493776,16300,22.1
12/28/2013,3.3413824,0.481584,15200,21.9
12/29/2013,3.5396,0.493776,19500,22.6
12/30/2013,3.7095008,0.505968,14400,22.4
12/31/2013,3.822768,0.512064,12700,21.5
1/1/2014,3.7378176,0.505968,12800,21.9
1/2/2014,3.5112832,0.493776,18400,23
1/3/2014,3.398016,0.484632,11100,22.7
1/4/2014,3.7944512,0.509016,13100,19
1/5/2014,4.4457376,0.551688,17400,19.7
1/6/2014,4.5590048,0.557784,19000,21.5
1/7/2014,4.3607872,0.545592,11500,16.9
1/8/2014,4.105936,0.530352,12300,16
1/9/2014,3.9360352,0.521208,15900,16.9
1/10/2014,3.9077184,0.51816,17300,19.2
1/11/2014,4.672272,0.560832,20000,20.5
1/12/2014,5.0403904,0.576072,16300,21.1
1/13/2014,5.4368256,0.59436,14900,20.9
1/14/2014,5.7199936,0.606552,21800,21.7
1/15/2014,5.4934592,0.59436,15300,21.4
1/16/2014,5.380192,0.588264,14800,19.6
1/17/2014,5.2102912,0.582168,14200,18.7
1/18/2014,4.9837568,0.569976,14200,17.8
1/19/2014,4.6439552,0.54864,15400,17.9
1/20/2014,4.2758368,0.527304,14000,19.4
1/21/2014,4.1342528,0.51816,17900,19.7
1/22/2014,4.105936,0.51816,13500,19
1/23/2014,4.389104,0.536448,14300,18
1/24/2014,4.672272,0.551688,10600,16.8
1/25/2014,4.5873216,0.545592,13200,16.1
1/26/2014,4.1908864,0.524256,14800,16.6
1/27/2014,3.8794016,0.50292,15900,18.6
1/28/2014,3.9077184,0.505968,14500,20
1/29/2014,4.0776192,0.51816,13600,20
1/30/2014,6.1447456,0.621792,9720,18.3
1/31/2014,10.9586016,0.819912,8970,17.3
2/1/2014,18.6041376,1.109472,7130,18.9
2/2/2014,20.3597792,1.170432,3350,21.2
2/3/2014,18.8023552,1.11252,2890,22.1
2/4/2014,17.3298816,1.057656,1890,22.9
2/5/2014,15.7441408,0.999744,2070,24.2
2/6/2014,14.441568,0.950976,1880,25
2/7/2014,13.167312,0.89916,1790,23.9
2/8/2014,11.8647392,0.850392,4030,22.7
2/9/2014,10.8170176,0.80772,6850,22.3
2/10/2014,9.9675136,0.774192,10900,22.7
2/11/2014,9.0330592,0.737616,13000,22.6
2/12/2014,8.5233568,0.713232,12400,22.9
2/13/2014,10.2223648,0.786384,12700,22.6
2/14/2014,12.176224,0.862584,7560,21.5
2/15/2014,11.609888,0.841248,7730,21.3
2/16/2014,10.4488992,0.795528,5850,21.4
2/17/2014,9.5993952,0.758952,4500,21.9
2/18/2014,8.6932576,0.722376,6160,22.9
2/19/2014,7.8720704,0.6858,6220,23.5
2/20/2014,7.1641504,0.65532,6620,23.8
2/21/2014,6.9092992,0.643128,5740,24.1
2/22/2014,6.9942496,0.649224,4420,25.1
2/23/2014,6.7110816,0.633984,3960,25.7
2/24/2014,7.0225664,0.649224,4090,25.3
2/25/2014,7.220784,0.658368,4270,25.7
2/26/2014,6.7110816,0.633984,4720,25.4
2/27/2014,6.2863296,0.615696,7860,24.6
2/28/2014,6.3995968,0.618744,5660,23.9
3/1/2014,6.3995968,0.618744,5590,23.9
3/2/2014,5.9748448,0.597408,5380,24.3
3/3/2014,5.5500928,0.576072,7940,25
3/4/2014,5.238608,0.560832,6580,26
3/5/2014,5.0687072,0.551688,6240,26.1
3/6/2014,4.8421728,0.539496,6480,25.3
3/7/2014,5.1536576,0.554736,10100,23.8
3/8/2014,5.6067264,0.57912,5720,23.9
3/9/2014,5.4085088,0.569976,7010,23.2
3/10/2014,5.0403904,0.54864,7660,22.9
3/11/2014,4.7855392,0.536448,9610,23.5
3/12/2014,4.7005888,0.530352,16200,24.2
3/13/2014,4.5873216,0.524256,10200,24.4
3/14/2014,4.530688,0.521208,8570,23.6
3/15/2014,4.3607872,0.512064,11100,23.5
3/16/2014,4.3607872,0.512064,13900,23.8
3/17/2014,4.24752,0.505968,16400,23.6
3/18/2014,4.7289056,0.5334,14400,24.4
3/19/2014,6.3429632,0.615696,8510,24.7
3/20/2014,7.5322688,0.673608,8630,25.1
3/21/2014,6.6827648,0.630936,8480,24.8
3/22/2014,6.0314784,0.600456,8550,25.7
3/23/2014,5.6067264,0.57912,7320,25.5
3/24/2014,5.6067264,0.57912,7280,25.6
3/25/2014,6.2580128,0.612648,7160,24.5
3/26/2014,7.4190016,0.664464,3120,23.6
3/27/2014,8.8348416,0.728472,5000,21.4
3/28/2014,7.8154368,0.6858,6710,21
3/29/2014,7.1075168,0.652272,11000,21.6
3/30/2014,6.9942496,0.646176,4250,22.9
3/31/2014,7.0792,0.652272,4250,22.2
4/1/2014,7.6172192,0.676656,3810,23.3
4/2/2014,7.4756352,0.667512,3920,24.4
4/3/2014,7.3906848,0.664464,3430,24.8
4/4/2014,7.0508832,0.649224,4820,25
4/5/2014,6.4279136,0.621792,4230,27.3
4/6/2014,5.8615776,0.591312,3980,26.5
4/7/2014,5.3235584,0.56388,6040,26.7
4/8/2014,5.097024,0.551688,7260,26.6
4/9/2014,5.1536576,0.554736,7000,25.4
4/10/2014,5.4085088,0.569976,5190,26.5
4/11/2014,5.2952416,0.56388,7870,25.4
4/12/2014,4.8988064,0.542544,7790,26.2
4/13/2014,4.5873216,0.524256,9190,25.5
4/14/2014,4.24752,0.505968,9550,26.4
4/15/2014,3.964352,0.48768,13000,26.8
4/16/2014,3.7378176,0.475488,11100,26.2
4/17/2014,3.5962336,0.466344,8620,25.3
4/18/2014,3.7661344,0.475488,9990,24.8
4/19/2014,3.7944512,0.478536,14600,25
4/20/2014,3.7378176,0.47244,12000,25
4/21/2014,3.6245504,0.466344,10000,25.2
4/22/2014,3.5112832,0.460248,11100,25.3
4/23/2014,3.3696992,0.451104,15200,26.4
4/24/2014,3.2281152,0.44196,14900,26.6
4/25/2014,3.0865312,0.432816,15400,28
4/26/2014,2.9449472,0.420624,15300,28.6
4/27/2014,2.8033632,0.41148,16600,28.8
4/28/2014,2.68160096,0.402336,16900,28.9
4/29/2014,2.54568032,0.393192,17200,29.3
4/30/2014,2.52869024,0.393192,18300,29.2
5/1/2014,3.0298976,0.423672,14500,29.1
5/2/2014,5.521776,0.566928,16400,28.9
5/3/2014,6.9942496,0.627888,17400,27.4
5/4/2014,17.3581984,1.039368,12700,26.9
5/5/2014,22.6251232,1.228344,8140,28.2
5/6/2014,20.0766112,1.136904,6690,29.6
5/7/2014,19.4253248,1.11252,6810,29.3
5/8/2014,18.8023552,1.088136,5720,29.1
5/9/2014,17.5847328,1.042416,6130,29.3
5/10/2014,15.9706752,0.981456,7020,29.3
5/11/2014,14.4982016,0.926592,5490,30
5/12/2014,12.6576096,0.856488,3190,29.7
5/13/2014,10.6188,0.77724,4210,28.7
5/14/2014,8.3251392,0.682752,4060,28.4
5/15/2014,6.9092992,0.618744,7710,28.8
5/16/2014,5.8615776,0.566928,6990,28.5
5/17/2014,5.0687072,0.527304,3440,26.9
5/18/2014,4.7005888,0.505968,4570,26.8
5/19/2014,4.6156384,0.50292,6510,27.1
5/20/2014,4.5873216,0.499872,8160,27.3
5/21/2014,4.2758368,0.481584,10000,28.4
5/22/2014,3.8794016,0.4572,12100,29
5/23/2014,3.4829664,0.432816,13900,29.6
5/24/2014,3.1431648,0.41148,14300,30.3
5/25/2014,2.8599968,0.393192,13600,30.7
5/26/2014,2.71558112,0.381,13100,30.9
5/27/2014,2.63912576,0.374904,13300,30.2
5/28/2014,2.49471008,0.36576,13500,30
5/29/2014,2.67310592,0.377952,14100,29.8
5/30/2014,3.0582144,0.405384,12600,29.5
5/31/2014,2.9166304,0.39624,11500,29.9
6/1/2014,3.1431648,0.41148,9760,29.5
6/2/2014,2.82318496,0.390144,8660,28.8
6/3/2014,2.78637312,0.387096,8760,27.9
6/4/2014,2.55983872,0.368808,9420,29.8
6/5/2014,2.34463104,0.353568,11200,30
6/6/2014,2.07278976,0.332232,14100,31
6/7/2014,1.80378016,0.307848,12400,30.5
6/8/2014,1.699008,0.298704,14900,31.3
6/9/2014,2.12659168,0.33528,14200,30.9
6/10/2014,3.1431648,0.408432,15100,30.5
6/11/2014,4.5590048,0.496824,14400,30.4
6/12/2014,7.1924672,0.627888,14000,30
6/13/2014,10.1657312,0.755904,14600,29.7
6/14/2014,13.1106784,0.871728,11400,29.3
6/15/2014,19.1704736,1.09728,8110,30.3
6/16/2014,31.431648,1.520952,5900,30.4
6/17/2014,38.794016,1.749552,2510,31
6/18/2014,38.510848,1.740408,1180,31.4
6/19/2014,38.510848,1.743456,711,30.8
6/20/2014,40.493024,1.804416,624,29.8
6/21/2014,40.493024,1.801368,555,31.1
6/22/2014,39.926688,1.786128,609,31.5
6/23/2014,39.360352,1.770888,580,32.1
6/24/2014,37.378176,1.70688,551,31.6
6/25/2014,34.546496,1.621536,553,33
6/26/2014,31.997984,1.542288,497,33.4
6/27/2014,29.73264,1.46304,477,31.8
6/28/2014,27.4389792,1.389888,434,32.6
6/29/2014,25.8815552,1.338072,487,31.6
6/30/2014,24.7772,1.298448,486,31.7
7/1/2014,23.502944,1.252728,478,31.7
7/2/2014,22.228688,1.210056,597,31.7
7/3/2014,20.7845312,1.155192,772,32
7/4/2014,19.1421568,1.094232,679,33.3
7/5/2014,17.698,1.042416,569,32.6
7/6/2014,20.9827488,1.164336,649,30.9
7/7/2014,24.918784,1.304544,647,30.2
7/8/2014,24.6922496,1.2954,623,31.1
7/9/2014,23.7011616,1.261872,628,30.7
7/10/2014,22.9649248,1.23444,608,30.5
7/11/2014,23.8993792,1.267968,608,31.1
7/12/2014,25.343536,1.319784,617,31.7
7/13/2014,25.909872,1.338072,578,31.7
7/14/2014,26.19304,1.347216,564,31.2
7/15/2014,26.1080896,1.344168,493,31.3
7/16/2014,29.449472,1.453896,521,30.6
7/17/2014,43.324704,1.883664,463,30.3
7/18/2014,51.536576,2.115312,428,31.3
7/19/2014,53.80192,2.182368,353,32.1
7/20/2014,53.80192,2.176272,359,32.5
7/21/2014,51.253408,2.106168,372,32.1
7/22/2014,48.13856,2.02692,376,31.2
7/23/2014,48.988064,2.045208,408,31.7
7/24/2014,50.97024,2.10312,408,31.6
7/25/2014,52.669248,2.145792,389,31.5
7/26/2014,54.934592,2.2098,370,31.3
7/27/2014,56.350432,2.249424,358,31.6
7/28/2014,55.21776,2.212848,333,31.6
7/29/2014,51.253408,2.112264,323,31.4
7/30/2014,47.855392,2.017776,336,31.9
7/31/2014,52.38608,2.139696,326,31.9
8/1/2014,51.253408,2.106168,337,32.2
8/2/2014,47.289056,2.002536,321,32.5
8/3/2014,42.758368,1.865376,327,32.7
8/4/2014,38.794016,1.7526,317,30.6
8/5/2014,36.81184,1.694688,365,29.6
8/6/2014,35.962336,1.667256,348,31.6
8/7/2014,36.528672,1.685544,365,31.4
8/8/2014,35.679168,1.66116,,
8/9/2014,32.847488,1.563624,,
8/10/2014,28.1185824,1.414272,,
8/11/2014,24.9471008,1.304544,,
8/12/2014,23.5312608,1.255776,,
8/13/2014,23.36136,1.24968,,32.5
8/14/2014,23.4463104,1.252728,422,32
8/15/2014,25.1453184,1.31064,432,31
8/16/2014,28.599968,1.426464,437,31.4
8/17/2014,29.166304,1.4478,401,32.7
8/18/2014,29.449472,1.456944,392,32.3
8/19/2014,27.5805632,1.395984,392,32.7
8/20/2014,25.6550208,1.328928,410,33.7
8/21/2014,23.219776,1.243584,411,34
8/22/2014,21.1809664,1.170432,444,32.6
8/23/2014,19.1987904,1.09728,501,33.4
8/24/2014,17.5280992,1.03632,552,33
8/25/2014,15.4609728,0.957072,676,32.5
8/26/2014,13.308896,0.874776,554,31.4
8/27/2014,11.6948384,0.813816,589,31.9
8/28/2014,10.3639488,0.762,1030,31.5
8/29/2014,9.6843456,0.734568,2340,31.3
8/30/2014,11.1001856,0.789432,958,31.9
8/31/2014,10.7320672,0.77724,924,32
9/1/2014,11.0718688,0.789432,1340,33
9/2/2014,11.043552,0.786384,999,33.5
9/3/2014,11.0718688,0.789432,1470,32.7
9/4/2014,11.1285024,0.79248,1560,32.1
9/5/2014,12.6576096,0.850392,992,31.5
9/6/2014,15.9423584,0.97536,985,31.2
9/7/2014,17.8112672,1.045464,1070,30.9
9/8/2014,20.1615616,1.133856,1100,30.5
9/9/2014,25.4001696,1.319784,817,31
9/10/2014,28.883136,1.441704,653,31
9/11/2014,29.449472,1.459992,592,31.4
9/12/2014,29.449472,1.456944,576,30.7
9/13/2014,31.431648,1.520952,524,30.5
9/14/2014,33.98016,1.603248,455,30.1
9/15/2014,35.962336,1.664208,415,31.3
9/16/2014,36.81184,1.69164,490,32.2
9/17/2014,36.245504,1.673352,418,30.6
9/18/2014,33.696992,1.597152,374,30.9
9/19/2014,30.298976,1.487424,397,29.5
9/20/2014,29.449472,1.456944,369,28.4
9/21/2014,35.112832,1.636776,349,28.3
9/22/2014,45.023712,1.93548,372,28
9/23/2014,52.38608,2.142744,361,27.6
9/24/2014,57.483104,2.273808,358,28.5
9/25/2014,64.562304,2.459736,351,29.5
9/26/2014,72.20784,2.648712,315,28.8
9/27/2014,78.720704,2.801112,299,28.8
9/28/2014,91.180096,3.041904,288,29
9/29/2014,104.488992,3.270504,247,29.1
9/30/2014,115.249376,3.429,245,28.4
10/1/2014,120.912736,3.5052,243,29
10/2/2014,122.894912,3.529584,241,30.1
10/3/2014,122.045408,3.517392,231,29.8
10/4/2014,119.213728,3.483864,226,28.5
10/5/2014,114.399872,3.416808,225,27.8
10/6/2014,107.320672,3.313176,225,26.4
10/7/2014,99.391968,3.188208,235,25.6
10/8/2014,91.180096,3.038856,235,27.6
10/9/2014,81.835552,2.86512,231,27.2
10/10/2014,73.906848,2.691384,243,27.6
10/11/2014,66.827648,2.520696,253,28.2
10/12/2014,58.898944,2.310384,260,29.1
10/13/2014,49.5544,2.060448,270,29.2
10/14/2014,41.625696,1.837944,289,28.2
10/15/2014,38.510848,1.746504,289,28.5
10/16/2014,37.944512,1.728216,293,27.7
10/17/2014,34.829664,1.63068,304,27.5
10/18/2014,31.997984,1.542288,324,26.9
10/19/2014,30.015808,1.47828,361,27.4
10/20/2014,28.599968,1.429512,384,26.5
10/21/2014,27.6371968,1.399032,494,26.7
10/22/2014,26.2779904,1.350264,532,26.8
10/23/2014,24.1825472,1.277112,503,26
10/24/2014,21.2942336,1.17348,424,25.4
10/25/2014,18.0094848,1.054608,514,25.8
10/26/2014,16.3104768,0.987552,524,26.1
10/27/2014,15.2061216,0.947928,705,26
10/28/2014,14.0451328,0.902208,789,26.4
10/29/2014,13.167312,0.86868,889,27.2
10/30/2014,12.3461248,0.8382,1600,28.4
10/31/2014,11.6665216,0.810768,1940,26.9
11/1/2014,11.0152352,0.786384,2540,26
11/2/2014,10.194048,0.752856,1210,22.9
11/3/2014,9.4294944,0.722376,1190,22.1
11/4/2014,9.0896928,0.707136,2170,21.6
11/5/2014,8.7215744,0.691896,3200,22.1
11/6/2014,8.2968224,0.673608,3560,24.3
11/7/2014,7.7304864,0.649224,4760,24.5
11/8/2014,7.0508832,0.618744,4540,24.5
11/9/2014,7.7304864,0.649224,3420,23.7
11/10/2014,9.486128,0.725424,3370,23.2
11/11/2014,10.052464,0.74676,4000,22.9
11/12/2014,9.2595936,0.71628,3250,23.4
11/13/2014,8.5516736,0.6858,3810,23.8
11/14/2014,7.928704,0.658368,5530,22.8
11/15/2014,7.4756352,0.64008,7620,23.1
11/16/2014,7.1075168,0.621792,10100,23.5
