Date,"Gage height, feet (Mean) USGS 02296750 PEACE RIVER AT SR 70 AT ARCADIA, FL","Discharge, cubic feet per second (Mean) USGS 02298202 SHELL CREEK NEAR PUNTA GORDA FL","Gage height, feet (Mean) USGS 02298202 SHELL CREEK NEAR PUNTA GORDA FL","Discharge, cubic feet per second (Mean) USGS 02297310 HORSE CREEK AT SR 72 NEAR ARCADIA, FL","Gage height, feet (Mean) USGS 02297310 HORSE CREEK AT SR 72 NEAR ARCADIA, FL","Discharge, cubic feet per second (Mean) USGS 02298123 PRAIRIE CREEK NEAR FORT OGDEN FL","Gage height, feet (Mean) USGS 02298123 PRAIRIE CREEK NEAR FORT OGDEN FL","Discharge, cubic feet per second (Mean) USGS 02297100 JOSHUA CREEK AT NOCATEE FL","Gage height, feet (Mean) USGS 02297100 JOSHUA CREEK AT NOCATEE FL","Discharge, cubic feet per second (Mean) USGS 02296500 CHARLIE CREEK NEAR GARDNER FL","Gage height, feet (Mean) USGS 02296500 CHARLIE CREEK NEAR GARDNER FL","Discharge, cubic feet per second (Mean) USGS 02295637 PEACE RIVER AT US 17 AT ZOLFO SPRINGS, FL","Gage height, feet (Mean) USGS 02295637 PEACE RIVER AT US 17 AT ZOLFO SPRINGS, FL","Discharge, cubic feet per second (Mean) USGS 02295420 PAYNE CREEK NEAR BOWLING GREEN FL","Gage height, feet (Mean) USGS 02295420 PAYNE CREEK NEAR BOWLING GREEN FL","Discharge, cubic feet per second (Mean) USGS 02295013 BOWLEGS CREEK NEAR FORT MEADE FL","Gage height, feet (Mean) USGS 02295013 BOWLEGS CREEK NEAR FORT MEADE FL","Discharge, cubic feet per second (Mean) USGS 02294898 PEACE RIVER AT FORT MEADE FL","Gage height, feet (Mean) USGS 02294898 PEACE RIVER AT FORT MEADE FL","Gage height, feet (Mean) USGS 02294781 PEACE RIVER NEAR HOMELAND FL","Discharge, cubic feet per second (Mean) USGS 02294650 PEACE RIVER AT SR 60 AT BARTOW, FL","Gage height, feet (Mean) USGS 02294650 PEACE RIVER AT SR 60 AT BARTOW, FL","Gage height, feet (Mean) USGS 02293987 PEACE CREEK DRAINAGE CANAL NEAR WAHNETA FL","Discharge, cubic feet per second (Mean) USGS 02293987 PEACE CREEK DRAINAGE CANAL NEAR WAHNETA FL"
12/26/2009,0.819912,1.80661184,1.55448,3.0298976,1.316736,10.9728,0.081269216,12.0396,1.53924,2.03031456,1.008888,8.6083072,1.908048,3.3696992,1.26492,0.236728448,1.301496,1.74714656,21.80844,25.261824,1.46681024,1.289304,11.561064,1.12134528
12/27/2009,0.826008,1.6706912,1.551432,3.0298976,1.319784,10.3632,0.079570208,11.30808,1.520952,1.911384,0.984504,8.5233568,1.901952,3.3130656,1.261872,0.196235424,1.26492,1.74431488,21.80844,25.270968,1.48946368,1.298448,11.558016,1.09869184
12/28/2009,0.816864,1.57441408,1.551432,2.973264,1.307592,10.11936,0.079003872,10.75944,1.505712,1.7981168,0.963168,8.211872,1.880616,3.2281152,1.24968,0.168768128,1.23444,1.72449312,21.805392,25.28316,1.486632,1.301496,11.548872,1.03073152
12/29/2009,0.798576,1.53760224,1.548384,2.8883136,1.289304,9.20496,0.076738528,10.39368,1.49352,1.6565328,0.92964,7.7588032,1.847088,3.0015808,1.228344,0.144132512,1.207008,1.76696832,21.814536,25.304496,1.5007904,1.307592,11.53668,0.96560288
12/30/2009,0.780288,1.46114688,1.548384,2.7750464,1.267968,9.23544,0.076738528,9.78408,1.47828,1.5432656,0.905256,7.6172192,1.834896,2.81185824,1.213104,0.129974112,1.191768,1.71033472,21.802344,25.274016,1.29124608,1.246632,11.527536,0.89764256
12/31/2009,0.765048,1.64803776,1.551432,2.72407616,1.255776,10.02792,0.078720704,9.96696,1.481328,1.4441568,0.880872,7.0792,1.792224,2.6617792,1.197864,0.120063232,1.176528,1.486632,21.759672,25.216104,1.19213728,1.222248,11.515344,0.83817728
1/1/2010,0.765048,2.51453184,1.563624,2.8883136,1.292352,10.88136,0.080986048,11.97864,1.533144,1.56025568,0.908304,7.6172192,1.834896,2.9166304,1.222248,0.178679008,1.240536,1.45548352,21.753576,25.203912,1.19496896,1.225296,11.52144,0.87215744
1/2/2010,0.829056,2.8883136,1.572768,3.5962336,1.429512,13.716,0.087498912,15.88008,1.624584,2.22003712,1.045464,9.344544,1.962912,3.1431648,1.243584,0.280619488,1.338072,1.50362208,21.76272,25.210008,1.22328576,1.23444,11.530584,0.92312768
1/3/2010,0.89916,2.66744256,1.56972,3.5679168,1.426464,14.66088,0.089481088,16.27632,1.63068,2.34179936,1.0668,8.2401888,1.880616,2.59665056,1.191768,0.216340352,1.283208,1.42433504,21.74748,25.20696,1.19496896,1.228344,11.524488,0.88631584
1/4/2010,0.865632,2.63629408,1.56972,3.4263328,1.395984,13.92936,0.088065248,15.66672,1.61544,2.40975968,1.078992,7.6172192,1.834896,2.30498752,1.164336,0.18830672,1.255776,1.345048,21.73224,25.194768,1.13550368,1.213104,11.518392,0.84667232
1/5/2010,0.8382,2.41542304,1.566672,3.256432,1.368552,13.28928,0.086649408,15.97152,1.621536,2.406928,1.078992,6.8243488,1.770888,2.1803936,1.152144,0.170183968,1.237488,1.24310752,21.710904,25.170384,1.0760384,1.194816,11.509248,0.79853376
1/6/2010,0.810768,2.2228688,1.563624,3.114848,1.338072,13.1064,0.086083072,16.1544,1.621536,2.42391808,1.08204,6.3429632,1.734312,2.08977984,1.146048,0.156308736,1.222248,1.12417696,21.683472,25.146,1.01374144,1.176528,11.503152,0.7645536
1/7/2010,0.804672,2.35878944,1.566672,3.114848,1.335024,13.22832,0.08636624,21.67128,1.731264,2.68160096,1.12776,6.4562304,1.740408,2.03314624,1.139952,0.154043392,1.2192,1.00807808,21.659088,25.11552,0.96560288,1.164336,11.497056,0.72774176
1/8/2010,0.82296,2.47772,1.566672,3.114848,1.338072,14.14272,0.088348416,19.53768,1.688592,2.83168,1.152144,6.37128,1.734312,1.94819584,1.130808,0.148096864,1.213104,0.90896928,21.634704,25.08504,0.92312768,1.152144,11.494008,0.71075168
1/9/2010,0.8382,2.65611584,1.572768,3.1431648,1.34112,15.81912,0.0920296,18.5928,1.667256,2.8883136,1.161288,6.512864,1.746504,1.96235424,1.133856,0.156025568,1.222248,0.87498912,21.62556,25.075896,0.92595936,1.155192,11.497056,0.72774176
1/10/2010,0.85344,2.72690784,1.572768,3.2281152,1.359408,16.94688,0.094294944,27.79776,1.834896,3.5112832,1.252728,6.8243488,1.773936,2.14358176,1.149096,0.183776032,1.24968,0.86932576,21.62556,25.072848,0.93728608,1.161288,11.497056,0.73340512
1/11/2010,0.902208,2.9166304,1.575816,3.3413824,1.380744,19.62912,0.099391968,31.3944,1.892808,4.105936,1.335024,6.7677152,1.76784,2.18605696,1.152144,0.178112672,1.246632,0.8070288,21.607272,25.05456,0.91463264,1.155192,11.494008,0.71924672
1/12/2010,0.938784,4.0209856,1.591056,3.4546496,1.40208,27.37104,0.112417696,38.4048,1.990344,4.3607872,1.365504,6.6827648,1.761744,2.19738368,1.155192,0.176413664,1.243584,0.73340512,21.588984,25.033224,0.91463264,1.15824,11.49096,0.69942496
1/13/2010,0.963168,4.8988064,1.6002,3.5112832,1.411224,26.76144,0.111568192,47.8536,2.11836,4.6439552,1.40208,6.8526656,1.776984,2.12376,1.149096,0.166502784,1.23444,0.68526656,21.576792,25.02408,0.91180096,1.161288,11.484864,0.67110816
1/14/2010,0.94488,3.9926688,1.591056,3.3413824,1.377696,27.21864,0.112417696,35.9664,1.956816,4.8421728,1.426464,6.37128,1.734312,1.9963344,1.136904,0.150928544,1.216152,0.65694976,21.570696,25.014936,0.85233568,1.139952,11.481816,0.65411808
1/15/2010,0.911352,3.5679168,1.58496,3.0015808,1.316736,35.052,0.124310752,29.718,1.85928,4.8704896,1.429512,5.9182112,1.697736,1.92837408,1.130808,0.14016816,1.20396,0.6229696,21.558504,24.996648,0.8353456,1.136904,11.478768,0.637128
1/16/2010,0.871728,3.398016,1.58496,2.71558112,1.255776,35.6616,0.125160256,27.18816,1.819656,4.5590048,1.392936,5.6350432,1.673352,1.911384,1.12776,0.133372128,1.194816,0.56916768,21.546312,24.987504,0.81835552,1.133856,11.47572,0.62863296
1/17/2010,0.8382,3.1714816,1.581912,2.5201952,1.213104,39.3192,0.129974112,23.59152,1.755648,3.9926688,1.319784,6.1164288,1.712976,2.0954432,1.146048,0.143283008,1.207008,0.6654448,21.570696,25.011888,0.92595936,1.17348,11.481816,0.65411808
1/18/2010,0.816864,3.4263328,1.58496,2.3219776,1.170432,37.7952,0.127708768,20.78736,1.703832,3.4546496,1.246632,6.229696,1.72212,2.11243328,1.146048,0.135071136,1.197864,0.73340512,21.588984,25.03932,0.90330592,1.164336,11.481816,0.64562304
1/19/2010,0.798576,3.3130656,1.58496,2.0954432,1.118616,31.0896,0.118364224,18.92808,1.664208,3.0298976,1.182624,6.1730624,1.719072,2.03597792,1.139952,0.119213728,1.176528,0.73906848,21.592032,25.036272,0.88348416,1.15824,11.47572,0.62580128
1/20/2010,0.774192,2.973264,1.578864,1.911384,1.075944,24.50592,0.107887008,17.76984,1.639824,2.72407616,1.133856,5.946528,1.700784,1.94819584,1.130808,0.109869184,1.164336,0.70792,21.582888,25.030176,0.89481088,1.161288,11.472672,0.6088112
1/21/2010,0.752856,2.4494032,1.572768,1.76696832,1.039368,20.45208,0.101090976,16.82496,1.621536,2.48621504,1.094232,6.0031616,1.703832,1.92837408,1.130808,0.103922656,1.155192,0.68809824,21.576792,25.036272,1.03073152,1.210056,11.469624,0.59748448
1/22/2010,0.74676,2.23985888,1.56972,1.73581984,1.033272,18.92808,0.098259296,16.73352,1.618488,2.31631424,1.063752,7.0225664,1.786128,2.3786112,1.170432,0.30015808,1.331976,1.22894912,21.695664,25.124664,1.35354304,1.307592,11.5062,0.80136544
1/23/2010,0.780288,2.18322528,1.572768,1.79528512,1.048512,18.95856,0.098259296,17.55648,1.636776,2.28516576,1.057656,10.3073152,2.02692,3.1431648,1.243584,0.39077184,1.420368,1.92271072,21.829776,25.25268,1.53477056,1.362456,11.548872,1.07037504
1/24/2010,0.896112,1.9680176,1.56972,1.74714656,1.03632,17.16024,0.09486128,16.88592,1.621536,2.50320512,1.09728,10.1374144,2.017776,3.0865312,1.237488,0.260231392,1.322832,2.03597792,21.845016,25.274016,1.54609728,1.362456,11.539728,1.0194048
1/25/2010,0.926592,1.9963344,1.56972,1.83492864,1.057656,17.73936,0.095710784,17.09928,1.627632,2.83168,1.152144,10.1374144,2.014728,3.0865312,1.237488,0.27184128,1.331976,2.1096016,21.857208,25.2984,1.6423744,1.389888,11.542776,1.04488992
1/26/2010,0.947928,2.48055168,1.575816,2.4635616,1.200912,19.32432,0.098825632,17.55648,1.636776,3.2281152,1.210056,10.0241472,2.008632,3.0015808,1.231392,0.264195744,1.32588,2.194552,21.872448,25.310592,1.53477056,1.359408,11.545824,1.06754336
1/27/2010,0.947928,2.46072992,1.575816,2.46072992,1.200912,18.77568,0.097976128,16.48968,1.612392,3.3130656,1.225296,8.8914752,1.929384,2.8883136,1.2192,0.212942336,1.28016,1.98500768,21.835872,25.25268,1.30540448,1.2954,11.53668,0.991088
1/28/2010,0.902208,2.2228688,1.572768,2.16057184,1.133856,17.16024,0.09486128,15.91056,1.6002,3.1714816,1.20396,8.3817728,1.892808,2.81468992,1.213104,0.186324544,1.252728,1.61972096,21.771864,25.167336,1.2459392,1.277112,11.524488,0.92595936
1/29/2010,0.86868,2.09827488,1.56972,1.91987904,1.078992,15.72768,0.091746432,14.7828,1.575816,2.9449472,1.167384,7.928704,1.85928,2.973264,1.225296,0.167352288,1.23444,1.3592064,21.720048,25.152096,1.3167312,1.298448,11.515344,0.86932576
1/30/2010,0.841248,1.8972256,1.56972,1.74714656,1.03632,14.53896,0.08919792,14.29512,1.563624,2.68726432,1.12776,7.7588032,1.847088,3.1997984,1.24968,0.156875072,1.222248,1.4583152,21.738336,25.197816,1.13833536,1.243584,11.512296,0.84384064
1/31/2010,0.819912,1.71882976,1.566672,1.6706912,1.018032,14.1732,0.088631584,13.53312,1.545336,2.46639328,1.091184,7.9003872,1.856232,3.398016,1.267968,0.146681024,1.210056,1.43849344,21.735288,25.173432,1.09302848,1.228344,11.5062,0.81269216
2/1/2010,0.810768,1.83209696,1.56972,1.58290912,0.993648,14.35608,0.088914752,13.59408,1.548384,2.30498752,1.060704,7.78712,1.847088,3.4263328,1.271016,0.142716672,1.207008,1.29690944,21.707856,25.152096,1.05055328,1.216152,11.503152,0.7928704
2/2/2010,0.819912,2.33896768,1.578864,1.6140576,1.002792,15.5448,0.091463264,15.5448,1.591056,2.55700704,1.103376,8.211872,1.877568,3.5112832,1.277112,0.248904672,1.31064,1.35071136,21.717,25.170384,1.12700864,1.240536,11.52144,0.91463264
2/3/2010,0.844296,2.63629408,1.581912,1.68768128,1.02108,17.09928,0.094578112,16.39824,1.612392,2.973264,1.17348,8.5233568,1.901952,3.4829664,1.274064,0.31997984,1.368552,1.44982016,21.738336,25.185624,1.23461248,1.274064,11.539728,1.0194048
2/4/2010,0.865632,2.65328416,1.581912,1.61122592,1.002792,16.55064,0.09344544,15.5448,1.594104,3.1431648,1.200912,7.9570208,1.85928,3.256432,1.252728,0.254568032,1.316736,1.42150336,21.73224,25.185624,1.24027584,1.274064,11.533632,0.97126624
2/5/2010,0.856488,2.69575936,1.581912,1.60839424,0.999744,16.24584,0.092879104,15.5448,1.591056,3.3130656,1.225296,8.5516736,1.898904,3.3696992,1.26492,0.276938304,1.331976,1.4724736,21.741384,25.200864,1.23744416,1.274064,11.539728,1.01374144
2/6/2010,0.966216,2.973264,1.588008,2.9449472,1.301496,19.32432,0.098825632,23.50008,1.7526,5.5784096,1.505712,16.4803776,2.398776,4.4174208,1.368552,0.47855392,1.47828,1.83209696,21.80844,25.246584,1.42150336,1.328928,11.585448,1.35071136
2/7/2010,1.237488,3.2281152,1.594104,3.1431648,1.344168,21.06168,0.102223648,21.97608,1.725168,6.4845472,1.603248,12.4027584,2.161032,4.0776192,1.331976,0.36528672,1.40208,1.8264336,21.80844,25.264872,1.51778048,1.35636,11.576304,1.26859264
2/8/2010,1.185672,3.114848,1.591056,3.0582144,1.32588,19.62912,0.099391968,19.44624,1.6764,7.0792,1.66116,10.5055328,2.04216,3.9360352,1.316736,0.30865312,1.359408,1.8264336,21.80844,25.270968,1.44132512,1.335024,11.561064,1.1609888
2/9/2010,1.109472,2.8599968,1.588008,2.973264,1.307592,17.2212,0.09486128,18.37944,1.655064,7.2774176,1.679448,9.7976128,1.993392,3.822768,1.307592,0.2973264,1.353312,1.80094848,21.805392,25.264872,1.39884992,1.322832,11.554968,1.12700864
2/10/2010,1.075944,2.41259136,1.581912,3.0865312,1.331976,16.97736,0.094294944,17.80032,1.642872,6.9659328,1.652016,9.627712,1.9812,3.7378176,1.298448,0.3398016,1.383792,1.99067104,21.83892,25.28316,1.46114688,1.34112,11.576304,1.26576096
2/11/2010,1.042416,2.06995808,1.578864,3.114848,1.34112,15.8496,0.0920296,16.27632,1.609344,6.2580128,1.578864,9.0896928,1.944624,3.398016,1.267968,0.283168,1.34112,1.90855232,21.82368,25.277064,1.46964192,1.344168,11.570208,1.22611744
2/12/2010,1.018032,2.24835392,1.581912,3.4263328,1.395984,17.0688,0.094578112,18.62328,1.655064,5.7483104,1.527048,8.8631584,1.926336,3.4829664,1.277112,0.31431648,1.362456,1.9255424,21.826728,25.28316,1.49229536,1.347216,11.56716,1.203464
2/13/2010,1.133856,3.1431648,1.594104,5.4368256,1.749552,21.54936,0.102789984,42.3672,2.048256,8.6649408,1.801368,13.4221632,2.22504,4.672272,1.392936,0.51819744,1.502664,2.33330432,21.896832,25.319736,1.628216,1.38684,11.61288,1.57441408
2/14/2010,1.289304,3.0865312,1.597152,5.4368256,1.7526,29.53512,0.115815712,38.7096,1.99644,8.4667232,1.786128,11.9213728,2.1336,4.389104,1.362456,0.41908864,1.438656,2.265344,21.88464,25.325832,1.74997824,1.420368,11.606784,1.51211712
2/15/2010,1.243584,3.256432,1.6002,4.95544,1.670304,31.3944,0.11893056,37.4904,1.978152,8.1552384,1.758696,10.6188,2.048256,4.0776192,1.331976,0.37378176,1.411224,2.24269056,21.881592,25.334976,1.70467136,1.408176,11.588496,1.36770144
2/16/2010,1.170432,3.1714816,1.597152,4.3324704,1.563624,28.52928,0.114399872,35.3568,1.947672,7.6738528,1.716024,9.91088,2.002536,3.7661344,1.301496,0.34263328,1.38684,2.17189856,21.8694,25.325832,1.63954272,1.389888,11.573256,1.2459392
2/17/2010,1.109472,2.9166304,1.597152,3.8510848,1.481328,29.2608,0.115532544,27.64536,1.825752,6.9659328,1.648968,9.3162272,1.959864,3.4546496,1.271016,0.30298976,1.35636,2.02748288,21.845016,25.310592,1.62255264,1.383792,11.561064,1.16948384
2/18/2010,1.048512,2.8883136,1.597152,3.5962336,1.429512,27.21864,0.112417696,25.02408,1.780032,6.0597952,1.560576,8.6649408,1.914144,3.1714816,1.246632,0.27042544,1.331976,1.92837408,21.826728,25.2984,1.50928544,1.353312,11.545824,1.06754336
2/19/2010,0.9906,2.75239296,1.594104,3.398016,1.389888,24.35352,0.107887008,22.82952,1.740408,5.2102912,1.466088,8.1552384,1.87452,2.9449472,1.225296,0.239560128,1.304544,1.80378016,21.805392,25.270968,1.37902816,1.316736,11.533632,0.991088
2/20/2010,0.938784,2.48055168,1.594104,3.2281152,1.359408,22.5552,0.10477216,19.93392,1.685544,4.4740544,1.380744,7.8154368,1.850136,2.71274944,1.200912,0.220304704,1.286256,1.65370112,21.77796,25.23744,1.2884144,1.289304,11.527536,0.9344544
2/21/2010,0.89916,2.1379184,1.591056,3.0298976,1.319784,19.3548,0.098825632,17.89176,1.642872,3.8510848,1.301496,7.3340512,1.81356,2.548512,1.185672,0.203314624,1.271016,1.52061216,21.750528,25.213056,1.2176224,1.267968,11.518392,0.88631584
2/22/2010,0.859536,1.95102752,1.588008,2.8599968,1.283208,17.55648,0.095427616,17.09928,1.627632,3.398016,1.240536,7.0225664,1.789176,2.59665056,1.191768,0.192837408,1.261872,1.41867168,21.73224,25.19172,1.16665216,1.252728,11.512296,0.84667232
2/23/2010,0.826008,1.66219616,1.58496,2.70142272,1.252728,17.49552,0.095427616,16.82496,1.621536,3.1431648,1.197864,6.9942496,1.786128,2.78637312,1.210056,0.184908704,1.252728,1.35637472,21.720048,25.17648,1.14399872,1.246632,11.509248,0.82401888
2/24/2010,0.810768,1.89439392,1.588008,2.57966048,1.228344,17.19072,0.09486128,16.18488,1.606296,2.9449472,1.170432,7.0508832,1.789176,2.9166304,1.222248,0.180094848,1.246632,1.32239456,21.710904,25.173432,1.12134528,1.237488,11.5062,0.81269216
2/25/2010,0.801624,2.18888864,1.594104,2.48904672,1.207008,18.04416,0.096560288,16.70304,1.618488,2.83168,1.152144,7.362368,1.81356,2.9166304,1.222248,0.17698,1.243584,1.39035488,21.726144,25.17648,1.1043552,1.23444,11.5062,0.80986048
2/26/2010,0.801624,2.61080896,1.6002,2.29649248,1.164336,16.85544,0.094011776,16.4592,1.612392,2.63912576,1.118616,6.9092992,1.780032,2.7325712,1.20396,0.150645376,1.216152,1.28558272,21.704808,25.152096,1.05055328,1.216152,11.497056,0.75889024
2/27/2010,0.79248,2.68726432,1.603248,2.2228688,1.149096,16.70304,0.093728608,16.48968,1.612392,2.51453184,1.09728,6.8243488,1.770888,2.6617792,1.197864,0.159423584,1.225296,1.26576096,21.698712,25.136856,1.0052464,1.200912,11.494008,0.74473184
2/28/2010,0.789432,2.60231392,1.603248,2.27100736,1.15824,17.00784,0.094294944,16.73352,1.618488,2.45506656,1.088136,7.4473184,1.819656,2.78637312,1.210056,0.204447296,1.271016,1.34221632,21.717,25.136856,1.03922656,1.210056,11.503152,0.8070288
3/1/2010,0.798576,2.61647232,1.603248,2.2511856,1.155192,15.45336,0.091180096,15.51432,1.591056,2.35878944,1.069848,7.0225664,1.789176,2.65894752,1.197864,0.173865152,1.240536,1.23461248,21.692616,25.13076,1.03922656,1.210056,11.497056,0.76738528
3/2/2010,0.789432,2.6759376,1.606296,2.28233408,1.161288,14.9352,0.090330592,15.88008,1.6002,2.31348256,1.063752,6.937616,1.78308,2.72407616,1.20396,0.171033472,1.237488,1.2317808,21.692616,25.13076,1.02789984,1.207008,11.497056,0.76172192
3/3/2010,0.780288,2.9166304,1.609344,2.3644528,1.179576,15.60576,0.091463264,18.10512,1.648968,2.29082912,1.057656,6.9659328,1.786128,2.73823456,1.20396,0.171882976,1.237488,1.21479072,21.689568,25.133808,1.05621664,1.216152,11.512296,0.84667232
3/4/2010,0.774192,2.9449472,1.609344,2.29932416,1.164336,17.28216,0.09486128,15.66672,1.594104,2.17756192,1.03632,6.5694976,1.749552,2.62779904,1.194816,0.147813696,1.213104,1.1468304,21.674328,25.127712,1.07887008,1.225296,11.512296,0.849504
3/5/2010,0.749808,2.72973952,1.609344,2.23136384,1.149096,15.57528,0.091463264,15.48384,1.591056,2.052968,1.011936,6.1164288,1.712976,2.5060368,1.182624,0.129407776,1.18872,1.11285024,21.665184,25.127712,1.0477216,1.213104,11.500104,0.78154368
3/6/2010,0.725424,2.45789824,1.606296,2.18888864,1.139952,13.89888,0.088065248,15.57528,1.594104,1.96235424,0.996696,6.1730624,1.719072,2.33896768,1.167384,0.114966208,1.170432,1.06754336,21.65604,25.112472,0.96560288,1.185672,11.49096,0.73057344
3/7/2010,0.71628,2.15774016,1.603248,2.14641344,1.130808,13.31976,0.086649408,15.33144,1.588008,1.85191872,0.972312,5.9182112,1.697736,2.14358176,1.149096,0.104205824,1.155192,0.9769296,21.634704,25.08504,0.91463264,1.170432,11.481816,0.69092992
3/8/2010,0.704088,1.80378016,1.6002,2.1096016,1.121664,13.47216,0.086932576,14.69136,1.572768,1.74714656,0.950976,5.4934592,1.658112,2.01332448,1.136904,0.095993952,1.143,0.88348416,21.613368,25.060656,0.87215744,1.155192,11.481816,0.68526656
3/9/2010,0.679704,1.77546336,1.6002,2.05013632,1.109472,12.46632,0.084667232,13.95984,1.557528,1.64520608,0.92964,5.2952416,1.639824,2.03314624,1.139952,0.089481088,1.130808,0.8211872,21.598128,25.045416,0.86932576,1.152144,11.472672,0.64279136
3/10/2010,0.661416,1.51778048,1.597152,1.97651264,1.091184,12.192,0.084100896,13.83792,1.551432,1.55459232,0.908304,5.1819744,1.63068,2.10110656,1.146048,0.09061376,1.121664,0.78437536,21.588984,25.036272,0.8211872,1.136904,11.469624,0.62013792
3/11/2010,0.652272,1.39884992,1.597152,1.8972256,1.072896,12.25296,0.084100896,14.08176,1.557528,1.49229536,0.893064,5.2952416,1.642872,2.2936608,1.161288,0.110152352,1.124712,0.75605856,21.585936,25.027128,0.94294944,1.176528,11.47572,0.64845472
3/12/2010,0.859536,12.459392,1.734312,6.1447456,1.73736,47.244,0.136356719,81.9912,2.328672,4.6439552,1.304544,12.176224,2.100072,5.6916768,1.533144,0.81552384,1.517904,1.91987904,21.863304,25.231344,2.07562144,1.469136,11.707368,2.37294784
3/13/2010,1.694688,43.324704,2.01168,18.264336,2.874264,198.12,0.249519147,250.8504,3.56616,14.2716672,2.289048,30.582144,3.081528,8.6932576,1.880616,1.34221632,1.773936,4.5023712,22.320504,25.539192,3.822768,1.716024,11.969496,4.3607872
3/14/2010,2.017776,36.528672,1.962912,19.8500768,2.959608,237.4392,0.264478912,225.8568,3.432048,13.9601824,2.267712,26.2213568,2.886456,7.6172192,1.749552,1.01374144,1.664208,4.24752,22.293072,25.612344,4.8988064,1.780032,11.914632,3.9926688
3/15/2010,1.969008,30.298976,1.914144,12.5160256,2.517648,236.5248,0.264195744,160.02,3.041904,13.4221632,2.22504,20.7278976,2.624328,7.4190016,1.725168,0.95427616,1.639824,4.0493024,22.26564,25.655016,4.8988064,1.780032,11.853672,3.5962336
3/16/2010,1.780032,26.476208,1.880616,8.353456,2.151888,189.5856,0.245223488,117.0432,2.724912,13.0540448,2.19456,17.6130496,2.459736,6.7677152,1.642872,0.84667232,1.594104,4.0776192,22.271736,25.703784,4.6439552,1.761744,11.804904,3.256432
3/17/2010,1.603248,20.388096,1.71992544,7.362368,2.033016,137.7696,0.218322528,90.8304,2.49936,12.1195904,2.11836,15.57424,2.350008,5.8332608,1.527048,0.7220784,1.536192,4.3041536,22.299168,25.737312,4.1342528,1.731264,11.753088,2.82318496
3/18/2010,1.466088,15.007904,1.72599096,7.1641504,2.008632,105.7656,0.195102752,72.8472,2.322576,10.901968,2.008632,14.3566176,2.279904,5.097024,1.435608,0.61730624,1.484376,4.389104,22.31136,25.74036,3.5679168,1.682496,11.707368,2.42958144
3/19/2010,1.35636,11.8647392,1.743456,6.9092992,1.975104,82.9056,0.176696832,58.2168,2.167128,9.4294944,1.87452,12.7708768,2.185416,4.1342528,1.32588,0.52952416,1.435608,4.1908864,22.286976,25.712928,3.0865312,1.63068,11.67384,2.11809664
3/20/2010,1.24968,9.627712,1.719072,6.37128,1.898904,68.2752,0.163104768,48.1584,2.045208,7.9003872,1.734312,11.5815712,2.112264,3.3130656,1.24968,0.47005888,1.399032,3.7944512,22.232112,25.661112,2.68443264,1.575816,11.64336,1.84342368
3/21/2010,1.18872,9.2595936,1.712976,6.37128,1.88976,60.96,0.155459232,60.96,2.167128,7.9570208,1.73736,11.32672,2.093976,4.5873216,1.40208,0.64562304,1.466088,3.5962336,22.20468,25.630632,2.71558112,1.572768,11.6586,1.98500768
3/22/2010,1.490472,14.1300832,1.76784,10.2223648,2.340864,89.916,0.182360192,133.8072,2.855976,14.4982016,2.307336,23.1348256,2.7432,8.6649408,1.871472,1.22611744,1.667256,4.5023712,22.323552,25.676352,3.2847488,1.652016,11.807952,3.2847488
3/23/2010,1.746504,15.291072,1.780032,10.4488992,2.3622,105.4608,0.195102752,107.2896,2.642616,12.3461248,2.136648,21.1809664,2.645664,7.0792,1.6764,0.98825632,1.581912,4.2758368,22.29612,25.6794,3.681184,1.694688,11.774424,3.0298976
3/24/2010,1.688592,12.9974112,1.755648,8.2968224,2.142744,105.156,0.194819584,84.1248,2.435352,11.8364224,2.093976,17.273248,2.441448,6.088112,1.551432,0.8778208,1.536192,4.0493024,22.26564,25.682448,3.5679168,1.685544,11.731752,2.64478912
3/25/2010,1.542288,11.5249376,1.740408,6.654448,1.938528,88.392,0.18122752,66.7512,2.258568,11.0152352,2.020824,14.6397856,2.295144,5.4651424,1.475232,0.79003872,1.496568,3.9360352,22.2504,25.685496,3.3130656,1.658112,11.695176,2.32764096
3/26/2010,1.429512,8.636624,1.70688,6.8243488,1.962912,80.772,0.174997824,59.7408,2.185416,10.2789984,1.953768,16.7635456,2.410968,6.5694976,1.61544,1.13550368,1.624584,4.9837568,22.378416,25.72512,3.4829664,1.6764,11.756136,2.8599968
3/27/2010,1.441704,7.5889024,1.694688,7.4473184,2.045208,74.9808,0.169617632,54.864,2.127504,9.9391968,1.923288,19.9350272,2.584704,6.6827648,1.627632,1.203464,1.63068,4.8421728,22.363176,25.70988,3.5112832,1.679448,11.753088,2.83168
3/28/2010,1.484376,6.4562304,1.679448,7.7021696,2.075688,65.532,0.160273088,47.8536,2.039112,9.0330592,1.834896,17.4714656,2.45364,6.2013792,1.566672,1.26576096,1.63068,4.4174208,22.31136,25.706832,3.9926688,1.70688,11.78052,3.0015808
3/29/2010,1.877568,19.11384,1.795272,16.565328,2.813304,113.3856,0.19963344,182.5752,3.13944,19.255424,2.602992,30.582144,3.044952,8.2968224,1.822704,2.3786112,1.87452,5.6067264,22.451568,25.819608,6.37128,1.847088,12.158472,5.7199936
